date,open,high,low,close,volume,sma20,sma50
05-01-22 09:30,46800.04000000,46934.99000000,46750.00000000,46902.38000000,443.23858000,46445.146499999995,46307.845199999996
05-01-22 09:45,46902.39000000,46949.00000000,46776.74000000,46858.94000000,287.47116000,46467.37,46322.5096
05-01-22 10:00,46858.93000000,47070.00000000,46858.93000000,46953.33000000,738.94350000,46499.67,46336.633799999996
05-01-22 10:15,46953.32000000,46955.00000000,46763.07000000,46793.09000000,260.96811000,46523.683999999994,46348.0578
05-01-22 10:30,46793.08000000,46834.89000000,46697.79000000,46721.14000000,338.18199000,46546.729999999996,46360.480599999995
05-01-22 10:45,46717.31000000,46836.93000000,46713.35000000,46818.50000000,291.68209000,46572.515,46374.041399999995
05-01-22 11:00,46818.50000000,46869.25000000,46606.01000000,46636.19000000,321.79313000,46586.1745,46381.9396
05-01-22 11:15,46636.18000000,46670.05000000,46461.75000000,46546.17000000,279.20672000,46598.132,46389.664800000006
05-01-22 11:30,46546.18000000,46548.05000000,46151.54000000,46203.94000000,616.18922000,46589.865000000005,46395.1204
05-01-22 11:45,46203.95000000,46299.20000000,46110.00000000,46270.99000000,278.74770000,46580.9145,46399.74019999999
05-01-22 12:00,46271.00000000,46348.20000000,46113.29000000,46187.09000000,428.91084000,46566.805,46407.2512
05-01-22 12:15,46187.09000000,46250.00000000,45953.63000000,46154.94000000,527.06041000,46553.5405,46413.709800000004
05-01-22 12:30,46154.93000000,46178.95000000,45803.67000000,46060.67000000,560.36824000,46539.168,46414.8902
05-01-22 12:45,46060.66000000,46258.09000000,45925.61000000,46229.99000000,365.72296000,46530.292,46418.76639999999
05-01-22 13:00,46229.99000000,46280.11000000,46112.59000000,46156.32000000,242.58265000,46522.245,46418.405600000006
05-01-22 13:15,46156.33000000,46390.00000000,46131.00000000,46364.23000000,316.38214000,46522.9485,46420.258799999996
05-01-22 13:30,46364.24000000,46466.66000000,46315.68000000,46363.41000000,243.37058000,46515.122500000005,46421.2918
05-01-22 13:45,46363.40000000,46440.12000000,46265.52000000,46440.01000000,219.48338000,46505.0195,46425.5358
05-01-22 14:00,46440.00000000,46517.23000000,46368.37000000,46415.51000000,216.24504000,46493.8435,46428.53859999999
05-01-22 14:15,46415.51000000,46420.40000000,46298.13000000,46402.91000000,196.82400000,46473.9875,46434.366799999996
05-01-22 14:30,46402.91000000,46769.00000000,46236.79000000,46325.16000000,712.05773000,46445.1265,46435.9532
05-01-22 14:45,46325.17000000,46822.17000000,46150.35000000,46689.52000000,798.86040000,46436.6555,46444.0954
05-01-22 15:00,46689.52000000,46822.16000000,46545.45000000,46552.18000000,393.97272000,46416.598,46447.717599999996
05-01-22 15:15,46552.18000000,46788.86000000,46500.00000000,46752.46000000,292.45818000,46414.5665,46456.82779999999
05-01-22 15:30,46752.46000000,46752.46000000,46450.00000000,46539.03000000,311.93355000,46405.461,46458.6976
05-01-22 15:45,46539.04000000,46645.74000000,46368.63000000,46622.53000000,230.02975000,46395.6625,46462.9216
05-01-22 16:00,46622.53000000,46665.64000000,46352.00000000,46464.42000000,265.00347000,46387.074,46464.09159999999
05-01-22 16:15,46464.41000000,46673.19000000,46449.86000000,46673.19000000,244.20181000,46393.425,46469.104400000004
05-01-22 16:30,46673.18000000,46674.37000000,46367.23000000,46397.25000000,278.05775000,46403.0905,46467.089400000004
05-01-22 16:45,46397.25000000,46403.26000000,46282.05000000,46301.62000000,226.87398000,46404.621999999996,46463.31399999999
05-01-22 17:00,46301.62000000,46469.66000000,46283.71000000,46357.07000000,166.12324000,46413.121,46463.0946
05-01-22 17:15,46357.07000000,46392.79000000,46244.12000000,46370.42000000,257.14043000,46423.895000000004,46462.2136
05-01-22 17:30,46370.41000000,46376.43000000,46013.24000000,46157.99000000,428.68927000,46428.761000000006,46459.2268
05-01-22 17:45,46157.99000000,46217.33000000,46001.00000000,46010.72000000,340.50309000,46417.7975,46453.185
05-01-22 18:00,46010.72000000,46014.71000000,45550.00000000,45781.08000000,2032.99122000,46399.0355,46443.60220000001
05-01-22 18:15,45781.09000000,45969.29000000,45576.96000000,45859.60000000,663.54394000,46373.804,46434.7382
05-01-22 18:30,45859.60000000,46365.68000000,45809.00000000,46000.00000000,704.54091000,46355.633499999996,46427.478200000005
05-01-22 18:45,46000.00000000,46136.02000000,45909.74000000,45919.92000000,267.42498000,46329.629,46419.7362
05-01-22 19:00,45919.93000000,46118.85000000,45652.05000000,45695.68000000,720.05562000,46293.6375,46406.2642
05-01-22 19:15,45695.68000000,46000.00000000,45573.62000000,45903.12000000,731.28894000,46268.648,46395.3266
05-01-22 19:30,45903.12000000,45997.42000000,45560.00000000,45564.65000000,554.34161000,46230.6225,46377.234
05-01-22 19:45,45564.66000000,45582.98000000,44500.00000000,44685.93000000,5377.97908000,46130.443,46342.547999999995
05-01-22 20:00,44685.93000000,44847.99000000,43722.54000000,44240.95000000,4368.18531000,46014.881499999996,46300.4046
05-01-22 20:15,44234.52000000,44438.73000000,44008.09000000,44134.68000000,1586.49924000,45883.9925,46254.948
05-01-22 20:30,44134.68000000,44400.00000000,44023.99000000,44194.26000000,841.58023000,45766.754,46212.488
05-01-22 20:45,44194.26000000,44281.74000000,43888.00000000,43967.01000000,1258.54638000,45633.978,46164.825
05-01-22 21:00,43967.01000000,44331.42000000,43900.70000000,44185.54000000,568.00112000,45520.034,46118.1372
05-01-22 21:15,44185.54000000,44206.10000000,43806.00000000,43968.13000000,733.73001000,45384.781,46064.6584
05-01-22 21:30,43968.13000000,43983.97000000,43422.54000000,43672.91000000,1717.72281000,45248.564,46005.335999999996
05-01-22 21:45,43672.92000000,44017.74000000,43599.94000000,43606.37000000,824.74561000,45113.801499999994,45941.4628
05-01-22 22:00,43602.49000000,43815.20000000,43260.85000000,43359.46000000,1006.71543000,44963.921,45870.604400000004
05-01-22 22:15,43359.46000000,43500.00000000,43000.00000000,43000.01000000,1675.30985000,44795.4005,45793.4258
05-01-22 22:30,43000.00000000,43553.65000000,42500.00000000,43454.30000000,2764.81573000,44660.216,45723.4452
05-01-22 22:45,43454.30000000,43647.00000000,43130.56000000,43437.05000000,1409.79969000,44531.5325,45656.3244
05-01-22 23:00,43437.04000000,43574.15000000,43212.00000000,43533.72000000,861.19414000,44419.1645,45592.57600000001
05-01-22 23:15,43533.72000000,43709.12000000,43455.30000000,43636.28000000,793.88029000,44307.9985,45528.9316
05-01-22 23:30,43636.28000000,43662.27000000,43402.58000000,43611.11000000,632.08357000,44188.554000000004,45468.43
05-01-22 23:45,43611.10000000,43670.00000000,43400.00000000,43451.13000000,582.80697000,44065.1145,45406.5292
06-01-22 00:00,43451.14000000,43568.13000000,43261.62000000,43507.22000000,780.67382000,43955.6915,45352.59479999999
06-01-22 00:15,43507.23000000,43615.71000000,43368.57000000,43526.13000000,546.75418000,43836.842,45297.69760000001
06-01-22 00:30,43526.13000000,43772.41000000,43482.46000000,43686.21000000,563.72298000,43742.92,45247.68
06-01-22 00:45,43686.21000000,43727.83000000,43544.38000000,43680.94000000,330.09813000,43692.6705,45198.2
06-01-22 01:00,43680.94000000,43700.00000000,43526.12000000,43653.47000000,453.38116000,43663.296500000004,45150.056
06-01-22 01:15,43653.48000000,43816.00000000,43565.28000000,43601.29000000,557.95093000,43636.627,45097.482
06-01-22 01:30,43601.29000000,43661.56000000,43503.40000000,43658.36000000,401.22313000,43609.832,45047.52279999999
06-01-22 01:45,43658.36000000,43661.58000000,43306.48000000,43542.69000000,495.60922000,43588.615999999995,44991.092000000004
06-01-22 02:00,43542.69000000,43618.34000000,43353.27000000,43353.49000000,323.30829000,43547.0135,44930.8936
06-01-22 02:15,43353.49000000,43425.88000000,43150.05000000,43237.75000000,494.58134000,43510.49450000001,44866.848399999995
06-01-22 02:30,43237.75000000,43399.99000000,43204.13000000,43399.99000000,382.90017000,43496.84850000001,44806.53800000001
06-01-22 02:45,43399.99000000,43443.08000000,43215.92000000,43259.54000000,249.24567000,43479.507,44743.670600000005
06-01-22 03:00,43259.55000000,43310.69000000,43081.23000000,43239.05000000,490.74020000,43473.4865,44681.9484
06-01-22 03:15,43239.05000000,43260.33000000,43077.92000000,43092.15000000,422.08669000,43478.0935,44610.001
06-01-22 03:30,43092.16000000,43210.00000000,43000.00000000,43092.23000000,467.07994000,43459.990000000005,44540.802
06-01-22 03:45,43092.24000000,43137.04000000,42803.37000000,42835.00000000,947.94038000,43429.8875,44462.4528
06-01-22 04:00,42835.00000000,43063.55000000,42762.34000000,43026.14000000,962.77098000,43404.5085,44392.195
06-01-22 04:15,43026.13000000,43159.17000000,42821.22000000,42821.23000000,585.60939000,43363.756,44316.169
06-01-22 04:30,42821.22000000,42995.26000000,42600.05000000,42772.18000000,929.68917000,43321.809499999996,44242.32420000001
06-01-22 04:45,42772.18000000,43147.87000000,42670.18000000,43029.73000000,579.20886000,43300.7395,44169.455
06-01-22 05:00,43029.73000000,43201.39000000,42800.00000000,43133.29000000,558.43463000,43282.043,44104.1758
06-01-22 05:15,43133.30000000,43246.37000000,43064.77000000,43159.55000000,326.10559000,43263.714,44041.33439999999
06-01-22 05:30,43159.56000000,43177.07000000,42853.32000000,42940.99000000,477.01017000,43226.453,43973.012800000004
06-01-22 05:45,42941.00000000,43153.96000000,42933.00000000,43050.01000000,287.60154000,43194.9065,43906.6046
06-01-22 06:00,43050.00000000,43115.74000000,42912.25000000,43110.44000000,284.82428000,43167.755,43845.653600000005
06-01-22 06:15,43110.44000000,43231.85000000,43048.56000000,43110.39000000,289.40193000,43143.21000000001,43787.647000000004
06-01-22 06:30,43110.39000000,43168.96000000,42902.65000000,42957.60000000,439.08204000,43108.172000000006,43731.1774
06-01-22 06:45,42957.60000000,43125.23000000,42926.27000000,43102.28000000,252.23901000,43086.1515,43676.031
06-01-22 07:00,43102.28000000,43217.00000000,42987.73000000,43142.12000000,266.50869000,43075.583,43618.8734
06-01-22 07:15,43142.12000000,43211.79000000,43100.00000000,43197.69000000,253.15570000,43073.58,43564.42880000001
06-01-22 07:30,43197.68000000,43234.02000000,43037.49000000,43063.27000000,321.76480000,43056.744,43511.780600000006
06-01-22 07:45,43063.26000000,43275.80000000,43032.64000000,43245.25000000,334.98413000,43056.0295,43458.6232
06-01-22 08:00,43245.26000000,43273.87000000,43081.77000000,43109.06000000,370.89870000,43049.53,43409.511399999996
06-01-22 08:15,43109.06000000,43239.83000000,42992.01000000,43090.00000000,378.32856000,43049.4225,43377.59279999999
06-01-22 08:30,43090.00000000,43114.24000000,42900.00000000,42970.00000000,479.73548000,43043.311,43352.1738
06-01-22 08:45,42970.01000000,43090.68000000,42925.69000000,43055.41000000,298.56559000,43054.3315,43330.58840000001
06-01-22 09:00,43055.42000000,43089.86000000,42863.30000000,42928.27000000,362.35120000,43049.438,43305.2686
06-01-22 09:15,42928.28000000,42990.00000000,42700.00000000,42749.42000000,607.79844000,43045.847499999996,43280.9168
06-01-22 09:30,42753.61000000,42907.54000000,42500.00000000,42800.01000000,999.31346000,43047.239,43253.2062
06-01-22 09:45,42800.01000000,42870.00000000,42430.58000000,42597.87000000,938.20884000,43025.646,43225.80100000001
06-01-22 10:00,42597.87000000,42765.75000000,42588.96000000,42661.98000000,480.06628000,43002.0805,43205.5824
06-01-22 10:15,42661.98000000,42850.00000000,42568.22000000,42822.00000000,438.77084000,42985.203,43189.895
06-01-22 10:30,42822.00000000,42950.00000000,42700.00000000,42746.62000000,461.08410000,42975.4845,43177.6382
06-01-22 10:45,42746.62000000,42960.00000000,42719.25000000,42878.88000000,589.54553000,42966.928,43175.215599999996
06-01-22 11:00,42878.87000000,42974.21000000,42809.08000000,42946.89000000,469.72133000,42958.7505,43165.0674
06-01-22 11:15,42946.89000000,42961.77000000,42790.00000000,42796.60000000,269.01717000,42943.061,43152.258400000006
06-01-22 11:30,42796.60000000,42896.47000000,42677.28000000,42694.82000000,268.90056000,42929.922000000006,43135.4804
06-01-22 11:45,42694.82000000,42944.47000000,42691.07000000,42878.34000000,339.48812000,42918.725,43120.3216
06-01-22 12:00,42878.33000000,42956.82000000,42751.51000000,42754.98000000,366.70119000,42899.368,43103.19899999999
06-01-22 12:15,42754.98000000,42855.97000000,42632.44000000,42664.89000000,380.76827000,42872.728,43087.4742
06-01-22 12:30,42664.89000000,42832.70000000,42650.15000000,42757.96000000,401.55584000,42857.4625,43072.488999999994
06-01-22 12:45,42757.96000000,43077.00000000,42735.34000000,43062.76000000,493.30209000,42848.338,43063.221600000004
06-01-22 13:00,43062.77000000,43189.55000000,43009.31000000,43053.00000000,531.62064000,42845.534999999996,43050.557400000005
06-01-22 13:15,43053.01000000,43200.00000000,42931.99000000,43009.45000000,509.41600000,42841.5075,43037.1276
06-01-22 13:30,43009.45000000,43132.66000000,42900.00000000,42994.26000000,348.26505000,42842.7205,43023.9434
06-01-22 13:45,42994.25000000,43194.00000000,42960.00000000,43150.01000000,496.84825000,42847.4505,43014.9178
06-01-22 14:00,43150.00000000,43194.00000000,43012.72000000,43040.01000000,279.21957000,42853.0375,43002.5508
06-01-22 14:15,43040.01000000,43050.04000000,42860.03000000,42882.96000000,409.74362000,42859.7145,42989.3562
06-01-22 14:30,42882.96000000,43267.09000000,42882.96000000,43131.73000000,631.44862000,42876.3005,42984.920999999995
06-01-22 14:45,43131.73000000,43149.53000000,42761.90000000,42805.50000000,855.54440000,42886.682,42976.276
06-01-22 15:00,42805.50000000,42883.93000000,42666.00000000,42738.62000000,623.21281000,42890.514,42963.048599999995
06-01-22 15:15,42738.62000000,42940.22000000,42716.64000000,42866.47000000,386.20706000,42892.7375,42955.18720000001
06-01-22 15:30,42866.47000000,43007.39000000,42825.95000000,42878.02000000,351.18943000,42899.307499999995,42947.9666
06-01-22 15:45,42878.02000000,43019.71000000,42847.81000000,42950.01000000,349.19311000,42902.864,42945.1238
06-01-22 16:00,42950.02000000,43064.91000000,42884.00000000,43002.40000000,321.93639000,42905.639500000005,42943.3272
06-01-22 16:15,43002.39000000,43131.76000000,42847.81000000,42863.02000000,586.32109000,42908.9605,42943.887599999995
06-01-22 16:30,42863.01000000,42971.11000000,42725.09000000,42891.88000000,539.51450000,42918.813500000004,42941.2024
06-01-22 16:45,42891.88000000,42924.31000000,42786.38000000,42882.22000000,236.71357000,42919.0075,42942.4222
06-01-22 17:00,42882.23000000,43014.58000000,42847.89000000,42847.89000000,308.16293000,42923.653000000006,42943.936400000006
06-01-22 17:15,42847.89000000,43046.00000000,42790.89000000,43045.51000000,315.92084000,42942.683999999994,42944.252
06-01-22 17:30,43045.51000000,43157.11000000,42980.27000000,43150.17000000,291.52839000,42962.2945,42944.58960000001
06-01-22 17:45,43150.17000000,43175.66000000,42994.14000000,43005.29000000,302.46532000,42959.421,42941.5044
06-01-22 18:00,43005.30000000,43188.00000000,42982.05000000,43143.04000000,264.22180000,42963.922999999995,42945.5454
06-01-22 18:15,43143.04000000,43160.00000000,43019.16000000,43059.03000000,198.08026000,42966.402,42945.7258
06-01-22 18:30,43058.34000000,43188.00000000,43027.88000000,43187.99000000,313.49409000,42976.0885,42947.2768
06-01-22 18:45,43187.99000000,43400.00000000,43137.75000000,43369.04000000,491.22329000,42987.04,42952.4498
06-01-22 19:00,43369.04000000,43425.92000000,43224.73000000,43326.00000000,362.44426000,43001.339499999995,42959.817800000004
06-01-22 19:15,43326.00000000,43461.04000000,43301.07000000,43379.45000000,287.34745000,43026.164000000004,42965.3612
06-01-22 19:30,43379.44000000,43470.00000000,43320.08000000,43452.56000000,370.32544000,43042.2055,42971.57
06-01-22 19:45,43452.56000000,43508.78000000,43423.10000000,43438.10000000,310.83206000,43073.8355,42976.37819999999
06-01-22 20:00,43438.11000000,43581.30000000,43386.83000000,43398.72000000,449.42704000,43106.840500000006,42983.08720000001
06-01-22 20:15,43398.73000000,43403.74000000,43150.00000000,43318.30000000,381.43338000,43129.432,42984.548200000005
06-01-22 20:30,43318.30000000,43335.22000000,43119.71000000,43227.52000000,240.82132000,43146.90699999999,42986.917400000006
06-01-22 20:45,43227.06000000,43251.19000000,43111.57000000,43221.50000000,220.72966000,43160.4815,42989.5474
06-01-22 21:00,43221.50000000,43247.55000000,43115.11000000,43150.01000000,251.10807000,43167.862,42993.1476
06-01-22 21:15,43150.00000000,43246.08000000,43081.85000000,43189.59000000,233.89604000,43184.1905,42995.8312
06-01-22 21:30,43189.59000000,43253.29000000,43112.15000000,43121.77000000,142.34739000,43195.685,42999.7012
06-01-22 21:45,43121.78000000,43188.95000000,43066.04000000,43120.64000000,152.47079000,43207.606,43007.12560000001
06-01-22 22:00,43120.63000000,43165.23000000,43021.37000000,43026.49000000,111.74368000,43216.536,43011.65520000001
06-01-22 22:15,43026.49000000,43178.13000000,43007.81000000,43141.99000000,149.22662000,43221.36,43022.537599999996
06-01-22 22:30,43142.00000000,43236.73000000,43096.23000000,43103.00000000,146.53065000,43219.0015,43031.358
06-01-22 22:45,43102.99000000,43200.00000000,43102.99000000,43180.97000000,120.69037000,43227.7855,43038.5374
06-01-22 23:00,43180.96000000,43192.97000000,43100.00000000,43156.10000000,100.81804000,43228.438500000004,43046.72699999999
06-01-22 23:15,43156.09000000,43156.10000000,43053.94000000,43155.00000000,153.02085000,43233.237,43052.24939999999
06-01-22 23:30,43155.00000000,43241.41000000,43101.91000000,43207.39000000,160.82589000,43234.207,43057.45940000001
06-01-22 23:45,43207.38000000,43225.67000000,43082.30000000,43082.31000000,143.03429000,43219.8705,43063.1736
07-01-22 00:00,43082.30000000,43145.83000000,42892.01000000,42922.88000000,435.89024000,43199.7145,43067.7348
07-01-22 00:15,42922.88000000,43004.55000000,42828.00000000,42905.12000000,248.11367000,43175.998,43068.2704
07-01-22 00:30,42905.12000000,42935.28000000,42738.00000000,42765.76000000,477.84609000,43141.658,43068.486000000004
07-01-22 00:45,42765.76000000,42879.86000000,42754.60000000,42788.15000000,226.91561000,43109.1605,43070.9512
07-01-22 01:00,42788.15000000,42994.25000000,42785.56000000,42929.42000000,212.63722000,43085.695499999994,43074.3804
07-01-22 01:15,42929.41000000,42992.73000000,42800.00000000,42970.77000000,200.26566000,43068.318999999996,43072.54059999999
07-01-22 01:30,42970.77000000,43030.50000000,42906.70000000,42950.00000000,183.01775000,43054.443,43070.4806
07-01-22 01:45,42950.00000000,43030.50000000,42927.28000000,43008.90000000,103.92875000,43043.813,43070.4696
07-01-22 02:00,43008.90000000,43030.00000000,42849.11000000,42871.62000000,242.78389000,43029.8935,43068.0168
07-01-22 02:15,42871.62000000,42960.00000000,42864.65000000,42935.40000000,141.84576000,43017.183999999994,43063.7246
07-01-22 02:30,42935.39000000,42967.43000000,42781.13000000,42815.75000000,232.35755000,43001.883,43059.23939999999
07-01-22 02:45,42815.75000000,42869.42000000,42771.59000000,42799.13000000,130.91437000,42985.807499999995,43057.56279999999
07-01-22 03:00,42799.12000000,42827.07000000,42650.00000000,42766.11000000,381.38140000,42972.7885,43050.2504
07-01-22 03:15,42767.27000000,42812.33000000,42115.00000000,42290.99000000,1831.79195000,42930.2385,43039.960199999994
07-01-22 03:30,42290.99000000,42364.37000000,41577.77000000,41845.95000000,3115.59756000,42867.386,43022.106799999994
07-01-22 03:45,41845.95000000,42005.01000000,41750.00000000,41803.11000000,945.07536000,42798.493,43000.8396
07-01-22 04:00,41803.11000000,41909.23000000,41620.72000000,41751.12000000,806.35455000,42728.244,42978.3016
07-01-22 04:15,41751.13000000,41761.79000000,41205.95000000,41452.24000000,2025.68950000,42643.106,42948.3462
07-01-22 04:30,41452.24000000,41460.00000000,41000.00000000,41428.01000000,2076.94230000,42554.137,42916.8584
07-01-22 04:45,41428.01000000,41801.04000000,41419.31000000,41700.33000000,1381.73902000,42485.038,42893.6046
07-01-22 05:00,41700.33000000,41760.02000000,41524.94000000,41736.61000000,670.05897000,42425.7245,42870.4992
07-01-22 05:15,41730.03000000,41898.39000000,41724.12000000,41802.51000000,585.57617000,42370.594,42848.905
07-01-22 05:30,41802.52000000,41950.00000000,41661.26000000,41728.28000000,587.56463000,42318.72,42826.512800000004
07-01-22 05:45,41728.29000000,41872.23000000,41633.65000000,41851.33000000,488.40764000,42271.879,42802.629199999996
07-01-22 06:00,41851.33000000,41853.19000000,41613.00000000,41658.20000000,303.11520000,42208.31800000001,42772.789800000006
07-01-22 06:15,41658.20000000,41787.80000000,41535.23000000,41646.50000000,517.63325000,42142.1045,42745.613999999994
07-01-22 06:30,41646.50000000,41729.03000000,41430.00000000,41532.41000000,618.90527000,42071.225,42713.4014
07-01-22 06:45,41532.41000000,41562.20000000,41409.95000000,41529.14000000,435.38324000,41997.237,42682.80360000001
07-01-22 07:00,41529.15000000,41554.03000000,41206.90000000,41261.02000000,772.52312000,41916.707,42644.2642
07-01-22 07:15,41261.03000000,41615.00000000,41255.13000000,41615.00000000,570.91317000,41850.687,42609.1834
07-01-22 07:30,41615.00000000,41700.00000000,41420.00000000,41468.06000000,493.27510000,41783.302500000005,42572.0246
07-01-22 07:45,41468.06000000,41731.36000000,41456.45000000,41706.71000000,488.42327000,41728.6815,42538.5698
07-01-22 08:00,41706.71000000,41800.00000000,41607.50000000,41754.17000000,468.13999000,41678.084500000004,42504.602
07-01-22 08:15,41754.17000000,42883.47000000,41655.94000000,42278.03000000,1772.79903000,41677.436499999996,42481.40059999999
07-01-22 08:30,42278.02000000,42598.30000000,42100.00000000,42195.97000000,1079.45100000,41694.9375,42457.34559999999
07-01-22 08:45,42195.97000000,42245.29000000,42050.48000000,42088.61000000,399.54084000,41709.2125,42432.7518
07-01-22 09:00,42088.61000000,42368.27000000,42060.00000000,42346.99000000,393.00810000,41739.006,42415.1412
07-01-22 09:15,42347.00000000,42539.77000000,42250.70000000,42413.12000000,468.17389000,41787.05,42398.973600000005
07-01-22 09:30,42413.12000000,42628.34000000,42400.05000000,42462.55000000,454.14013000,41838.777,42385.22440000001
07-01-22 09:45,42462.54000000,42524.31000000,42381.71000000,42422.56000000,276.66628000,41874.8885,42369.883799999996
07-01-22 10:00,42422.57000000,42533.43000000,42367.74000000,42452.20000000,288.85908000,41910.668,42356.4924
07-01-22 10:15,42452.21000000,42470.26000000,42326.00000000,42329.80000000,278.18068000,41937.0325,42340.675599999995
07-01-22 10:30,42329.80000000,42417.00000000,42278.00000000,42324.79000000,475.11257000,41966.858,42326.6416
07-01-22 10:45,42324.80000000,42360.59000000,42168.00000000,42172.83000000,236.41080000,41982.933,42307.2584
07-01-22 11:00,42172.84000000,42324.69000000,42161.00000000,42262.98000000,355.40560000,42013.172000000006,42290.458
07-01-22 11:15,42262.98000000,42350.73000000,42226.37000000,42254.00000000,182.13593000,42043.547000000006,42271.9186
07-01-22 11:30,42254.00000000,42278.91000000,42180.93000000,42259.81000000,287.40137000,42079.917,42253.99279999999
07-01-22 11:45,42259.09000000,42311.32000000,42192.78000000,42258.62000000,211.78455000,42116.390999999996,42236.065200000005
07-01-22 12:00,42258.62000000,42376.48000000,42258.62000000,42356.33000000,230.07853000,42171.1565,42219.044
07-01-22 12:15,42356.33000000,42468.19000000,42306.86000000,42440.00000000,236.10815000,42212.4065,42206.1978
07-01-22 12:30,42439.99000000,42500.00000000,42382.70000000,42466.59000000,284.02801000,42262.333,42197.072
07-01-22 12:45,42467.95000000,42489.78000000,42350.01000000,42400.00000000,225.30972000,42296.997500000005,42186.9696
07-01-22 13:00,42400.00000000,42480.00000000,42171.32000000,42232.46000000,371.55178000,42320.912,42176.30360000001
07-01-22 13:15,42232.47000000,42342.50000000,42173.07000000,42291.00000000,323.29515000,42321.5605,42166.36059999999
07-01-22 13:30,42292.01000000,42766.17000000,41200.00000000,41417.53000000,3402.15885000,42282.6385,42136.122800000005
07-01-22 13:45,41419.39000000,41740.00000000,41280.74000000,41489.22000000,1039.67853000,42252.669,42106.491799999996
07-01-22 14:00,41489.19000000,41735.78000000,41398.13000000,41720.72000000,608.31926000,42221.3555,42081.9062
07-01-22 14:15,41720.73000000,41874.89000000,41654.05000000,41857.99000000,495.87499000,42193.599,42058.888
07-01-22 14:30,41857.99000000,42020.04000000,41587.52000000,41980.01000000,803.30576000,42169.472,42041.0558
07-01-22 14:45,41980.01000000,42132.98000000,41874.39000000,41894.40000000,669.79370000,42143.064,42020.2358
07-01-22 15:00,41894.40000000,41915.36000000,41516.38000000,41576.89000000,632.98183000,42099.2985,41995.45859999999
07-01-22 15:15,41576.89000000,41681.05000000,41425.12000000,41580.95000000,532.47715000,42061.856,41971.095
07-01-22 15:30,41580.95000000,41662.82000000,41168.89000000,41232.27000000,915.83340000,42007.229999999996,41940.4182
07-01-22 15:45,41237.28000000,41479.00000000,40610.00000000,41319.11000000,3175.25156000,41964.544,41920.9806
07-01-22 16:00,41310.85000000,41568.23000000,41046.48000000,41193.78000000,1364.67719000,41911.084,41907.9372
07-01-22 16:15,41193.78000000,41842.10000000,40917.66000000,41696.34000000,1793.97339000,41883.201,41905.8018
07-01-22 16:30,41696.34000000,41780.99000000,41542.10000000,41718.02000000,755.29322000,41856.1115,41905.1398
07-01-22 16:45,41718.02000000,42315.85000000,41648.17000000,42135.26000000,995.68295000,41849.9435,41918.8002
07-01-22 17:00,42137.38000000,42166.86000000,41931.80000000,41987.54000000,443.37241000,41831.504,41929.9908
07-01-22 17:15,41987.54000000,42050.12000000,41788.00000000,41913.25000000,343.19998000,41805.1665,41934.249200000006
07-01-22 17:30,41913.25000000,41917.38000000,41749.06000000,41878.54000000,221.60267000,41775.763999999996,41937.0878
07-01-22 17:45,41878.53000000,42000.00000000,41858.58000000,41993.48000000,178.79479000,41755.437999999995,41940.9072
07-01-22 18:00,41993.68000000,42000.00000000,41871.16000000,41917.19000000,186.42222000,41739.6745,41944.6854
07-01-22 18:15,41917.19000000,41990.00000000,41650.52000000,41670.96000000,254.94461000,41708.6725,41941.078
07-01-22 18:30,41670.96000000,41839.97000000,41663.56000000,41676.93000000,185.82623000,41721.6425,41941.4526
07-01-22 18:45,41676.94000000,41728.91000000,41520.00000000,41707.64000000,253.54155000,41732.563500000004,41942.6754
07-01-22 19:00,41707.04000000,41768.46000000,41516.00000000,41541.77000000,286.31351000,41723.615999999995,41942.8626
07-01-22 19:15,41541.77000000,41727.29000000,41541.77000000,41727.28000000,187.36930000,41717.0805,41946.8254
07-01-22 19:30,41727.28000000,41826.11000000,41683.52000000,41793.91000000,218.79365000,41707.7755,41957.4832
07-01-22 19:45,41793.90000000,41898.33000000,41718.69000000,41775.38000000,200.93504000,41701.8245,41960.690800000004
07-01-22 20:00,41775.38000000,41950.00000000,41700.00000000,41714.89000000,303.92243000,41708.7245,41965.627400000005
07-01-22 20:15,41714.90000000,41754.93000000,41597.15000000,41679.57000000,289.43779000,41713.6555,41965.0846
07-01-22 20:30,41679.58000000,41900.48000000,41646.21000000,41846.06000000,185.91980000,41744.344999999994,41966.9224
07-01-22 20:45,41846.06000000,42054.00000000,41793.13000000,41922.20000000,330.25466000,41774.4995,41959.8058
07-01-22 21:00,41922.19000000,42035.00000000,41875.00000000,41881.02000000,224.49270000,41808.8615,41953.5068
07-01-22 21:15,41881.03000000,41985.43000000,41849.66000000,41860.79000000,120.96485000,41817.083999999995,41948.9504
07-01-22 21:30,41860.79000000,41970.72000000,41845.46000000,41921.77000000,136.14572000,41827.271499999995,41940.446
07-01-22 21:45,41921.76000000,41970.21000000,41863.16000000,41875.01000000,114.74730000,41814.259000000005,41929.6838
07-01-22 22:00,41875.00000000,41879.42000000,41700.00000000,41700.00000000,200.80935000,41799.882,41914.4328
07-01-22 22:15,41700.00000000,41826.92000000,41671.97000000,41761.98000000,217.20347000,41792.3185,41901.2212
07-01-22 22:30,41761.98000000,41771.38000000,41555.00000000,41566.24000000,195.99241000,41776.703499999996,41883.502
07-01-22 22:45,41566.24000000,41661.44000000,41350.00000000,41541.82000000,359.40217000,41754.120500000005,41867.7424
