unix,date,open,high,low,close,volume,sma20,sma50
1642499100000,2022-01-18 09:45:00+00:00,41899.98,41990.93,41854.02,41903.48,269.1114,42005.6345,42079.4488
1642500000000,2022-01-18 10:00:00+00:00,41903.48,42010.0,41829.21,41989.73,227.67257,41996.964,42086.16560000001
1642500900000,2022-01-18 10:15:00+00:00,41989.73,42024.18,41901.55,41959.99,168.25725,41987.80500000001,42090.8814
1642501800000,2022-01-18 10:30:00+00:00,41959.99,42050.0,41950.0,42018.58,175.43664,41984.484,42098.16100000001
1642502700000,2022-01-18 10:45:00+00:00,42018.59,42050.0,41913.15,41924.72,204.10431,41975.8575,42100.52940000001
1642503600000,2022-01-18 11:00:00+00:00,41924.73,41930.0,41759.97,41880.32,326.89456,41959.078,42092.8798
1642504500000,2022-01-18 11:15:00+00:00,41880.33,41900.0,41733.44,41817.73,254.98499,41935.965,42087.6906
1642505400000,2022-01-18 11:30:00+00:00,41817.74,41849.82,41694.54,41748.04,271.88737,41910.9815,42078.8286
1642506300000,2022-01-18 11:45:00+00:00,41748.04,41896.09,41706.3,41854.14,247.10319,41891.885,42072.652
1642507200000,2022-01-18 12:00:00+00:00,41854.13,41950.0,41742.09,41762.01,201.33482,41873.706,42063.8922
1642508100000,2022-01-18 12:15:00+00:00,41762.02,41770.57,41652.0,41749.34,299.75413,41860.253500000006,42054.8466
1642509000000,2022-01-18 12:30:00+00:00,41749.34,41798.46,41663.75,41669.01,169.50728,41844.388,42042.391
1642509900000,2022-01-18 12:45:00+00:00,41669.0,41814.44,41628.29,41807.52,196.1818,41831.667,42033.16180000001
1642510800000,2022-01-18 13:00:00+00:00,41807.52,41842.84,41611.33,41645.37,194.82501,41820.794,42020.3636
1642511700000,2022-01-18 13:15:00+00:00,41645.36,41645.37,41400.0,41436.81,526.30632,41804.599,42001.8638
1642512600000,2022-01-18 13:30:00+00:00,41436.82,41627.64,41417.67,41478.3,399.96024,41786.988,41983.5124
1642513500000,2022-01-18 13:45:00+00:00,41478.3,41679.99,41432.73,41654.09,369.02236,41783.756,41970.08439999999
1642514400000,2022-01-18 14:00:00+00:00,41654.1,41689.39,41513.92,41521.32,277.63762,41775.989,41955.523
1642515300000,2022-01-18 14:15:00+00:00,41521.32,41584.38,41344.96,41511.99,412.63611,41761.624,41940.5448
1642516200000,2022-01-18 14:30:00+00:00,41511.99,41680.0,41283.58,41591.47,808.82271,41746.198,41928.2836
1642517100000,2022-01-18 14:45:00+00:00,41591.47,41633.69,41250.0,41449.34,560.1195,41723.491,41914.0172
1642518000000,2022-01-18 15:00:00+00:00,41449.34,41742.98,41320.81,41573.39,745.18985,41702.674,41900.0112
1642518900000,2022-01-18 15:15:00+00:00,41573.38,41798.57,41513.97,41793.51,506.49016,41694.35,41890.4408
1642519800000,2022-01-18 15:30:00+00:00,41793.51,41842.96,41634.98,41766.51,375.24336,41681.7465,41881.3346
1642520700000,2022-01-18 15:45:00+00:00,41766.52,41790.55,41538.99,41587.27,237.5828,41664.874,41869.612
1642521600000,2022-01-18 16:00:00+00:00,41587.26,41674.61,41482.56,41522.48,366.76578,41646.982,41859.583
1642522500000,2022-01-18 16:15:00+00:00,41522.49,41642.51,41522.48,41552.43,199.14754,41633.717,41849.8208
1642523400000,2022-01-18 16:30:00+00:00,41552.43,41714.98,41381.66,41708.63,367.26224,41631.7465,41843.2432
1642524300000,2022-01-18 16:45:00+00:00,41708.62,41799.08,41677.86,41706.66,315.36098,41624.372500000005,41837.9724
1642525200000,2022-01-18 17:00:00+00:00,41710.84,41731.45,41500.0,41613.79,247.94067,41616.9615,41828.8186
1642526100000,2022-01-18 17:15:00+00:00,41613.79,41737.38,41566.01,41580.01,224.68146,41608.495,41819.7438
1642527000000,2022-01-18 17:30:00+00:00,41580.0,41637.22,41486.11,41622.71,223.0041,41606.18,41808.9352
1642527900000,2022-01-18 17:45:00+00:00,41619.54,41627.77,41470.0,41489.04,210.52638,41590.256,41795.8526
1642528800000,2022-01-18 18:00:00+00:00,41489.04,41546.48,41385.79,41502.99,355.49637,41583.137,41784.2124
1642529700000,2022-01-18 18:15:00+00:00,41503.0,41573.32,41400.0,41444.04,170.38115,41583.4985,41771.1482
1642530600000,2022-01-18 18:30:00+00:00,41444.04,41561.97,41400.0,41556.49,172.79667,41587.408,41757.9598
1642531500000,2022-01-18 18:45:00+00:00,41556.49,41672.01,41502.9,41607.37,230.33233,41585.072,41744.5074
1642532400000,2022-01-18 19:00:00+00:00,41607.36,41683.88,41585.0,41634.99,185.15504,41590.75550000001,41732.253
1642533300000,2022-01-18 19:15:00+00:00,41635.0,41699.98,41617.61,41631.73,153.74302,41596.7425,41720.1662
1642534200000,2022-01-18 19:30:00+00:00,41631.73,41750.0,41624.73,41683.58,184.3522,41601.348000000005,41711.326
1642535100000,2022-01-18 19:45:00+00:00,41683.58,41770.8,41658.51,41699.61,160.49827,41613.8615,41704.9504
1642536000000,2022-01-18 20:00:00+00:00,41695.59,41746.55,41633.96,41688.01,183.63478,41619.5925,41698.9842
1642536900000,2022-01-18 20:15:00+00:00,41688.02,41697.99,41526.84,41628.04,143.9266,41611.319,41690.3062
1642537800000,2022-01-18 20:30:00+00:00,41628.04,41628.04,41501.37,41501.37,118.37119,41598.062,41683.077000000005
1642538700000,2022-01-18 20:45:00+00:00,41501.38,41784.97,41500.99,41784.27,283.11389,41607.912,41683.5482
1642539600000,2022-01-18 21:00:00+00:00,41784.97,41986.0,41715.2,41960.95,358.10368,41629.8355,41686.1568
1642540500000,2022-01-18 21:15:00+00:00,41960.94,42290.0,41952.97,42269.04,723.04391,41665.666,41697.163
1642541400000,2022-01-18 21:30:00+00:00,42269.03,42454.69,42265.0,42383.92,582.18472,41699.4305,41711.3082
1642542300000,2022-01-18 21:45:00+00:00,42383.93,42484.08,42310.52,42369.92,344.46244,41732.5935,41722.7208
1642543200000,2022-01-18 22:00:00+00:00,42369.92,42399.99,42229.35,42345.42,294.72449,41769.175,41731.6294
1642544100000,2022-01-18 22:15:00+00:00,42345.42,42385.31,42279.99,42385.23,192.85084,41809.436,41741.2644
1642545000000,2022-01-18 22:30:00+00:00,42385.24,42691.0,42331.24,42489.79,360.91418,41852.79,41751.2656
1642545900000,2022-01-18 22:45:00+00:00,42491.54,42588.6,42417.94,42480.96,210.43482,41902.386000000006,41761.685
1642546800000,2022-01-18 23:00:00+00:00,42480.96,42560.91,42437.94,42505.64,244.35282,41952.5185,41771.4262
1642547700000,2022-01-18 23:15:00+00:00,42505.64,42519.66,42433.15,42484.55,188.95351,42004.544,41782.6228
1642548600000,2022-01-18 23:30:00+00:00,42487.89,42499.51,42334.88,42436.12,217.61867,42048.5255,41793.73880000001
1642549500000,2022-01-18 23:45:00+00:00,42436.11,42447.93,42337.86,42352.12,120.58121,42085.763,41804.4266
1642550400000,2022-01-19 00:00:00+00:00,42352.12,42410.96,42255.75,42306.55,260.19609,42119.341,41815.5968
1642551300000,2022-01-19 00:15:00+00:00,42306.55,42482.51,42246.11,42454.9,189.2635,42160.4995,41827.612
1642552200000,2022-01-19 00:30:00+00:00,42454.9,42467.35,42188.49,42203.99,280.57919,42186.52,41836.4516
1642553100000,2022-01-19 00:45:00+00:00,42203.99,42314.29,42163.02,42252.73,165.68331,42214.176,41846.5194
1642554000000,2022-01-19 01:00:00+00:00,42246.51,42386.36,42246.32,42372.73,148.56466,42248.412,41860.5938
1642554900000,2022-01-19 01:15:00+00:00,42372.73,42428.81,42343.7,42419.53,184.68764,42287.9865,41872.834
1642555800000,2022-01-19 01:30:00+00:00,42419.53,42453.44,42329.8,42352.74,291.45108,42330.55500000001,41886.9814
1642556700000,2022-01-19 01:45:00+00:00,42352.75,42458.87,42352.74,42420.18,262.9257,42362.3505,41906.6488
1642557600000,2022-01-19 02:00:00+00:00,42420.17,42459.57,42371.76,42437.14,256.25994,42386.16,41925.8256
1642558500000,2022-01-19 02:15:00+00:00,42437.14,42500.0,42386.23,42386.25,156.48611,42392.0205,41940.4688
1642559400000,2022-01-19 02:30:00+00:00,42386.25,42416.91,42338.06,42352.11,95.7231,42390.43,41957.0846
1642560300000,2022-01-19 02:45:00+00:00,42352.11,42352.11,42291.31,42333.81,168.54462,42388.6245,41973.52099999999
1642561200000,2022-01-19 03:00:00+00:00,42340.23,42341.56,42240.36,42271.51,118.90242,42384.929,41987.12179999999
1642562100000,2022-01-19 03:15:00+00:00,42271.52,42328.53,42231.06,42255.73,221.5844,42378.454000000005,42003.2496
1642563000000,2022-01-19 03:30:00+00:00,42254.52,42295.73,41800.0,41824.24,822.71505,42345.1765,42008.2666
1642563900000,2022-01-19 03:45:00+00:00,41824.23,41981.83,41582.99,41706.41,914.82922,42306.449,42006.5246
1642564800000,2022-01-19 04:00:00+00:00,41706.41,41807.97,41587.53,41612.38,394.9235,42261.78600000001,42003.442
1642565700000,2022-01-19 04:15:00+00:00,41612.37,41735.46,41609.39,41668.2,385.71854,42220.9685,42005.0606
1642566600000,2022-01-19 04:30:00+00:00,41668.19,41741.19,41639.66,41702.28,258.19054,42184.2765,42008.6566
1642567500000,2022-01-19 04:45:00+00:00,41702.27,41770.48,41671.47,41712.02,134.60368,42152.2715,42011.8484
1642568400000,2022-01-19 05:00:00+00:00,41712.01,41809.72,41689.21,41787.0,145.41595,42126.294,42013.4158
1642569300000,2022-01-19 05:15:00+00:00,41787.0,41797.43,41721.1,41770.19,232.08043,42092.0585,42014.6864
1642570200000,2022-01-19 05:30:00+00:00,41770.19,41797.44,41700.0,41700.0,275.10705,42066.859,42016.4106
1642571100000,2022-01-19 05:45:00+00:00,41700.01,41765.99,41651.09,41762.55,302.1489,42042.35,42020.0614
1642572000000,2022-01-19 06:00:00+00:00,41765.99,41833.7,41674.98,41820.83,228.97696,42014.755,42024.0238
1642572900000,2022-01-19 06:15:00+00:00,41820.83,41849.94,41730.98,41735.35,195.38172,41980.546,42028.95
1642573800000,2022-01-19 06:30:00+00:00,41735.34,41827.62,41707.63,41774.4,169.18262,41951.629,42034.37820000001
1642574700000,2022-01-19 06:45:00+00:00,41774.4,41822.32,41693.53,41710.59,119.54713,41916.1495,42039.7092
1642575600000,2022-01-19 07:00:00+00:00,41710.59,41710.59,41380.0,41433.26,522.67871,41865.9555,42037.2446
1642576500000,2022-01-19 07:15:00+00:00,41433.26,41433.27,41263.21,41349.76,445.31046,41814.131,42032.0924
1642577400000,2022-01-19 07:30:00+00:00,41349.75,41368.82,41223.0,41253.78,563.95434,41759.2145,42024.4682
1642578300000,2022-01-19 07:45:00+00:00,41253.78,41344.21,41161.2,41287.1,464.26969,41706.879,42017.5756
1642579200000,2022-01-19 08:00:00+00:00,41287.1,41371.12,41185.86,41331.87,462.64365,41659.897,42010.54140000001
1642580100000,2022-01-19 08:15:00+00:00,41335.02,41388.61,41240.0,41252.92,284.78124,41609.7565,42001.6076
1642581000000,2022-01-19 08:30:00+00:00,41252.91,41322.75,41138.56,41304.79,577.54754,41583.784,41993.9432
1642581900000,2022-01-19 08:45:00+00:00,41304.79,41400.0,41247.84,41368.68,279.65268,41566.8975,41988.75600000001
1642582800000,2022-01-19 09:00:00+00:00,41368.68,41542.01,41324.67,41485.54,378.53936,41560.5555,41988.4394
1642583700000,2022-01-19 09:15:00+00:00,41485.54,41579.61,41458.66,41471.54,322.32171,41550.7225,41982.1848
1642584600000,2022-01-19 09:30:00+00:00,41471.55,41590.0,41430.46,41533.48,229.74258,41542.2825,41973.6354
1642585500000,2022-01-19 09:45:00+00:00,41533.49,41672.39,41495.12,41573.59,318.30945,41535.361,41959.7264
1642586400000,2022-01-19 10:00:00+00:00,41573.59,41616.52,41438.09,41454.74,272.12757,41518.74800000001,41941.1428
1642587300000,2022-01-19 10:15:00+00:00,41454.75,41541.87,41431.58,41498.43,214.22399,41505.16,41923.713
1642588200000,2022-01-19 10:30:00+00:00,41498.43,41534.66,41300.0,41388.47,588.8088,41489.58349999999,41904.574
1642589100000,2022-01-19 10:45:00+00:00,41386.34,41509.07,41290.0,41505.53,273.6867,41476.7325,41886.98
1642590000000,2022-01-19 11:00:00+00:00,41509.06,42158.0,41498.42,42061.04,1201.44299,41488.743,41878.405
1642590900000,2022-01-19 11:15:00+00:00,42061.03,42178.48,41841.94,41900.0,567.16565,41496.9755,41866.7858
1642591800000,2022-01-19 11:30:00+00:00,41900.08,42074.39,41860.17,41990.0,249.68443,41507.7555,41856.473
1642592700000,2022-01-19 11:45:00+00:00,41990.01,42048.54,41932.0,42033.0,264.88539,41523.876,41847.442
1642593600000,2022-01-19 12:00:00+00:00,42033.0,42272.71,42029.36,42081.27,513.51234,41556.27649999999,41840.345
1642594500000,2022-01-19 12:15:00+00:00,42081.26,42169.0,42040.37,42162.88,240.43516,41596.9325,41836.5602
1642595400000,2022-01-19 12:30:00+00:00,42162.89,42170.0,41964.98,41990.01,260.88359,41633.744,41830.2294
1642596300000,2022-01-19 12:45:00+00:00,41990.01,42147.3,41893.62,42094.99,311.45723,41674.1385,41823.0312
1642597200000,2022-01-19 13:00:00+00:00,42094.99,42332.07,42081.66,42283.14,495.16817,41721.702000000005,41824.6142
1642598100000,2022-01-19 13:15:00+00:00,42283.14,42299.5,42153.32,42230.99,354.32139,41770.6055,41824.1794
1642599000000,2022-01-19 13:30:00+00:00,42230.99,42272.28,42103.19,42117.33,243.4079,41811.2325,41819.0714
1642599900000,2022-01-19 13:45:00+00:00,42117.33,42218.36,42000.0,42191.85,492.27297,41852.391,41814.5178
1642600800000,2022-01-19 14:00:00+00:00,42191.85,42299.99,42057.19,42110.63,297.81805,41883.6455,41809.6756
1642601700000,2022-01-19 14:15:00+00:00,42110.63,42219.99,42082.25,42201.59,191.60886,41920.148,41805.3038
1642602600000,2022-01-19 14:30:00+00:00,42201.59,42548.39,42174.71,42476.72,1094.20598,41967.31,41806.0954
1642603500000,2022-01-19 14:45:00+00:00,42476.72,42559.13,42328.93,42495.38,632.28554,42013.39949999999,41808.278000000006
1642604400000,2022-01-19 15:00:00+00:00,42495.38,42532.65,42354.12,42433.0,469.40508,42062.3125,41809.8958
1642605300000,2022-01-19 15:15:00+00:00,42432.99,42443.9,42190.0,42199.13,469.45157,42097.3475,41807.2022
1642606200000,2022-01-19 15:30:00+00:00,42199.13,42238.97,41903.38,41909.29,715.23719,42123.3885,41799.9578
1642607100000,2022-01-19 15:45:00+00:00,41909.3,42040.09,41832.13,41981.27,437.23205,42147.1755,41794.4686
1642608000000,2022-01-19 16:00:00+00:00,41981.27,42052.48,41697.46,41742.38,686.52571,42131.2425,41792.8314
1642608900000,2022-01-19 16:15:00+00:00,41742.39,41862.77,41699.03,41849.09,345.15314,42128.697,41795.685
1642609800000,2022-01-19 16:30:00+00:00,41849.09,41959.53,41720.01,41794.0,281.20177,42118.897,41799.3174
1642610700000,2022-01-19 16:45:00+00:00,41794.0,41939.51,41771.69,41912.76,207.04011,42112.885,41804.2086
1642611600000,2022-01-19 17:00:00+00:00,41912.77,42332.02,41900.84,42332.01,1228.22733,42125.422,41816.8032
1642612500000,2022-01-19 17:15:00+00:00,42332.01,42355.9,42174.65,42239.36,272.99066,42129.246,41827.35
1642613400000,2022-01-19 17:30:00+00:00,42239.35,42278.52,41961.88,42005.0,304.27997,42129.9955,41831.71
1642614300000,2022-01-19 17:45:00+00:00,42005.01,42219.02,41950.82,42151.01,372.22771,42132.7965,41839.3264
1642615200000,2022-01-19 18:00:00+00:00,42151.0,42221.29,42049.13,42208.11,219.50055,42129.045,41849.4886
1642616100000,2022-01-19 18:15:00+00:00,42208.12,42235.04,42000.34,42007.28,238.73126,42117.8595,41854.3832
1642617000000,2022-01-19 18:30:00+00:00,42007.28,42020.6,41876.58,41996.0,296.89148,42111.793,41857.8866
1642617900000,2022-01-19 18:45:00+00:00,41996.0,42058.78,41935.18,42005.0,153.11871,42102.4505,41863.2796
1642618800000,2022-01-19 19:00:00+00:00,42005.0,42049.36,41746.23,41798.01,358.80888,42086.8195,41863.7518
1642619700000,2022-01-19 19:15:00+00:00,41798.0,41867.04,41750.82,41776.69,166.01537,42065.5745,41865.0738
1642620600000,2022-01-19 19:30:00+00:00,41776.69,41911.99,41750.13,41897.72,164.57557,42036.6245,41874.363
1642621500000,2022-01-19 19:45:00+00:00,41896.99,41919.99,41753.8,41873.79,162.05329,42005.545,41884.8436
1642622400000,2022-01-19 20:00:00+00:00,41872.45,41961.51,41780.0,41922.18,139.96425,41980.004,41898.2116
1642623300000,2022-01-19 20:15:00+00:00,41922.27,41944.26,41709.36,41712.04,173.98158,41955.6495,41906.7104
1642624200000,2022-01-19 20:30:00+00:00,41712.04,41715.99,41548.0,41680.99,452.05652,41944.234500000006,41913.6928
1642625100000,2022-01-19 20:45:00+00:00,41680.99,41717.24,41553.29,41631.4,297.82414,41926.741,41921.2624
1642626000000,2022-01-19 21:00:00+00:00,41629.35,41841.07,41627.25,41709.25,349.52378,41925.0845,41929.3516
1642626900000,2022-01-19 21:15:00+00:00,41709.25,41775.51,41655.8,41775.51,204.75815,41921.4055,41937.4882
1642627800000,2022-01-19 21:30:00+00:00,41775.51,41793.0,41687.36,41769.69,107.05262,41920.19,41943.1712
1642628700000,2022-01-19 21:45:00+00:00,41769.68,41793.0,41703.7,41712.22,133.52061,41910.163,41947.9848
1642629600000,2022-01-19 22:00:00+00:00,41712.22,41779.34,41637.63,41771.99,197.39091,41882.162,41952.755
1642630500000,2022-01-19 22:15:00+00:00,41771.98,41920.43,41771.98,41887.54,220.45363,41864.571,41959.03400000001
1642631400000,2022-01-19 22:30:00+00:00,41887.53,41975.0,41875.92,41969.56,141.56315,41862.799,41969.3304
1642632300000,2022-01-19 22:45:00+00:00,41969.55,41993.98,41879.38,41976.88,143.75871,41854.0925,41978.8994
1642633200000,2022-01-19 23:00:00+00:00,41976.89,41989.42,41861.43,41887.55,161.21052,41838.0645,41988.881
1642634100000,2022-01-19 23:15:00+00:00,41887.55,41918.98,41779.3,41797.18,127.23344,41827.5595,41994.71400000001
1642635000000,2022-01-19 23:30:00+00:00,41795.0,41888.87,41777.76,41805.01,120.58776,41818.01,41989.5934
1642635900000,2022-01-19 23:45:00+00:00,41805.02,41806.59,41635.24,41660.01,177.34726,41800.7605,41984.793600000005
1642636800000,2022-01-20 00:00:00+00:00,41660.0,41787.75,41639.88,41751.51,256.67278,41798.43550000001,41980.0238
1642637700000,2022-01-20 00:15:00+00:00,41751.52,41860.55,41742.84,41771.35,142.67514,41798.1685,41974.7908
1642638600000,2022-01-20 00:30:00+00:00,41771.35,41859.6,41755.14,41790.65,121.81239,41792.815,41968.9784
1642639500000,2022-01-20 00:45:00+00:00,41790.65,41840.21,41726.85,41828.24,204.34521,41790.5375,41962.2856
1642640400000,2022-01-20 01:00:00+00:00,41828.23,41877.55,41750.0,41796.16,193.9702,41784.236500000006,41958.4086
1642641300000,2022-01-20 01:15:00+00:00,41796.16,41829.04,41668.59,41699.99,273.49678,41783.634000000005,41950.5086
1642642200000,2022-01-20 01:30:00+00:00,41699.99,41793.96,41655.82,41779.0,251.00778,41788.5345,41940.4258
1642643100000,2022-01-20 01:45:00+00:00,41779.0,41819.5,41718.51,41769.99,164.86614,41795.46399999999,41931.2058
1642644000000,2022-01-20 02:00:00+00:00,41770.0,41960.1,41766.69,41920.01,264.81232,41806.002,41927.2594
1642644900000,2022-01-20 02:15:00+00:00,41920.01,41982.78,41829.52,41947.05,196.19411,41814.579000000005,41922.3634
1642645800000,2022-01-20 02:30:00+00:00,41947.05,42068.91,41918.78,42002.53,276.40308,41826.221,41920.2014
1642646700000,2022-01-20 02:45:00+00:00,42002.53,42050.0,41962.5,41983.27,125.57454,41839.7735,41915.835
1642647600000,2022-01-20 03:00:00+00:00,41983.26,42082.26,41959.99,41996.67,139.35491,41851.0075,41906.234
1642648500000,2022-01-20 03:15:00+00:00,41996.67,42039.95,41941.06,41943.0,119.99631,41853.7805,41895.1864
1642649400000,2022-01-20 03:30:00+00:00,41943.0,41970.29,41880.07,41918.36,245.23303,41851.2205,41884.8936
1642650300000,2022-01-20 03:45:00+00:00,41918.36,41958.72,41892.69,41924.97,264.5283,41848.625,41879.4104
1642651200000,2022-01-20 04:00:00+00:00,41924.97,41989.3,41892.72,41895.54,209.76146,41849.0245,41879.1354
1642652100000,2022-01-20 04:15:00+00:00,41895.55,41927.1,41869.03,41882.71,165.47538,41853.301,41877.1642
1642653000000,2022-01-20 04:30:00+00:00,41882.71,41963.09,41861.02,41881.08,192.56243,41857.1045,41879.9382
1642653900000,2022-01-20 04:45:00+00:00,41881.09,41939.92,41863.04,41884.17,212.93853,41868.3125,41880.6398
1642654800000,2022-01-20 05:00:00+00:00,41884.17,41948.96,41870.03,41874.64,183.11489,41874.469,41882.2526
1642655700000,2022-01-20 05:15:00+00:00,41874.63,41935.22,41768.48,41797.39,281.06547,41875.771,41879.9452
1642656600000,2022-01-20 05:30:00+00:00,41797.39,41879.98,41780.24,41844.01,183.48058,41878.439,41870.1852
1642657500000,2022-01-20 05:45:00+00:00,41844.0,41893.04,41794.51,41879.2,298.82477,41880.987,41862.982
1642658400000,2022-01-20 06:00:00+00:00,41879.19,41986.38,41871.1,41949.99,245.02134,41888.6785,41861.8818
1642659300000,2022-01-20 06:15:00+00:00,41949.99,42050.0,41901.59,42041.57,288.62106,41905.7575,41859.693
1642660200000,2022-01-20 06:30:00+00:00,42041.58,42050.19,41985.01,42036.96,459.63289,41918.6555,41856.27
1642661100000,2022-01-20 06:45:00+00:00,42036.95,42052.11,41981.81,42009.07,216.45577,41930.6095,41856.3058
1642662000000,2022-01-20 07:00:00+00:00,42009.08,42019.93,41957.42,42006.72,156.58056,41934.94499999999,41856.5202
1642662900000,2022-01-20 07:15:00+00:00,42006.73,42006.73,41930.77,41973.7,130.20225,41936.2775,41855.8942
1642663800000,2022-01-20 07:30:00+00:00,41973.7,42148.0,41945.99,42085.82,213.45413,41940.442,41861.6504
1642664700000,2022-01-20 07:45:00+00:00,42085.81,42120.39,42018.8,42058.31,165.3706,41944.194,41867.2828
1642665600000,2022-01-20 08:00:00+00:00,42058.31,42084.91,41953.35,41969.31,172.39883,41942.826,41868.7146
1642666500000,2022-01-20 08:15:00+00:00,41969.31,41977.9,41874.57,41921.26,157.69532,41941.739,41869.664
1642667400000,2022-01-20 08:30:00+00:00,41921.27,41975.05,41881.21,41893.9,136.00524,41940.516,41869.0984
1642668300000,2022-01-20 08:45:00+00:00,41893.9,41986.26,41877.18,41966.58,126.0519,41942.5965,41874.1892
1642669200000,2022-01-20 09:00:00+00:00,41969.55,42000.0,41832.55,41863.82,170.50572,41941.0105,41877.8458
1642670100000,2022-01-20 09:15:00+00:00,41863.82,41940.03,41807.94,41905.07,212.87432,41942.128500000006,41883.3192
1642671000000,2022-01-20 09:30:00+00:00,41905.07,42067.63,41888.58,42053.83,297.10031,41950.766,41890.2108
1642671900000,2022-01-20 09:45:00+00:00,42053.07,42085.0,42005.79,42053.53,151.00537,41959.234,41895.7712
1642672800000,2022-01-20 10:00:00+00:00,42053.54,42141.46,42023.17,42080.01,284.69464,41969.5025,41901.9776
1642673700000,2022-01-20 10:15:00+00:00,42080.0,42149.39,42060.54,42101.99,192.98791,41984.7325,41909.773
1642674600000,2022-01-20 10:30:00+00:00,42099.88,42132.0,42024.64,42046.32,237.29433,41994.848,41915.2596
1642675500000,2022-01-20 10:45:00+00:00,42046.31,42116.07,42004.39,42105.29,173.09801,42006.1525,41919.6146
1642676400000,2022-01-20 11:00:00+00:00,42103.87,42232.76,42102.08,42166.81,287.86655,42016.9935,41923.5596
1642677300000,2022-01-20 11:15:00+00:00,42166.8,42200.0,42063.49,42084.23,211.96713,42019.1265,41925.706600000005
1642678200000,2022-01-20 11:30:00+00:00,42084.23,42119.67,42045.05,42109.61,175.12434,42022.759000000005,41930.147800000006
1642679100000,2022-01-20 11:45:00+00:00,42109.6,42176.45,42080.0,42129.44,162.16589,42028.7775,41936.793000000005
1642680000000,2022-01-20 12:00:00+00:00,42129.45,42131.71,41939.98,42026.36,437.21964,42029.7595,41941.22
1642680900000,2022-01-20 12:15:00+00:00,42026.36,42039.27,41900.05,41989.19,252.52703,42030.534,41947.80360000001
1642681800000,2022-01-20 12:30:00+00:00,41989.2,42052.23,41931.12,41980.21,257.70165,42025.253500000006,41952.3776
1642682700000,2022-01-20 12:45:00+00:00,41980.22,42081.63,41925.59,42033.76,194.13381,42024.026,41957.6258
1642683600000,2022-01-20 13:00:00+00:00,42033.77,42080.01,41975.27,42039.68,258.88747,42027.5445,41962.6064
1642684500000,2022-01-20 13:15:00+00:00,42039.68,42098.27,41970.19,42037.41,197.18007,42033.352,41966.789800000006
1642685400000,2022-01-20 13:30:00+00:00,42037.42,42441.82,42033.56,42409.32,927.11946,42059.12300000001,41979.053
1642686300000,2022-01-20 13:45:00+00:00,42409.32,42466.88,42335.51,42375.14,597.19337,42079.551,41992.556
1642687200000,2022-01-20 14:00:00+00:00,42374.09,42500.0,42368.77,42491.51,652.82228,42110.9355,42006.8062
1642688100000,2022-01-20 14:15:00+00:00,42491.5,42517.4,42393.93,42401.6,390.81907,42135.762,42019.4384
1642689000000,2022-01-20 14:30:00+00:00,42401.6,42895.24,42393.94,42737.87,1209.62668,42169.964,42035.795600000005
1642689900000,2022-01-20 14:45:00+00:00,42737.88,43060.0,42734.34,42969.66,1439.30416,42215.7705,42056.247800000005
1642690800000,2022-01-20 15:00:00+00:00,42969.67,43456.0,42936.91,43164.85,1674.77018,42270.0125,42079.4942
1642691700000,2022-01-20 15:15:00+00:00,43164.84,43300.0,43054.14,43278.16,685.16596,42328.821,42105.392
1642692600000,2022-01-20 15:30:00+00:00,43278.16,43400.0,43150.59,43184.29,701.27985,42385.7195,42129.144400000005
1642693500000,2022-01-20 15:45:00+00:00,43184.28,43365.93,43125.0,43308.69,996.95146,42445.889500000005,42156.4582
1642694400000,2022-01-20 16:00:00+00:00,43308.7,43505.0,43180.0,43229.16,1033.61081,42499.007000000005,42182.6742
1642695300000,2022-01-20 16:15:00+00:00,43229.16,43294.32,43144.84,43294.32,364.45658,42559.5115,42210.0612
1642696200000,2022-01-20 16:30:00+00:00,43290.27,43407.0,43200.0,43203.5,862.66467,42614.206000000006,42236.2204
1642697100000,2022-01-20 16:45:00+00:00,43203.5,43350.0,43190.0,43274.78,212.99154,42671.473,42264.0618
1642698000000,2022-01-20 17:00:00+00:00,43274.77,43307.48,43180.0,43188.3,414.14044,42729.57,42290.2062
1642698900000,2022-01-20 17:15:00+00:00,43188.3,43239.68,43160.0,43229.14,255.14849,42791.5675,42317.1056
1642699800000,2022-01-20 17:30:00+00:00,43226.41,43263.42,43087.34,43093.84,262.26847,42847.249,42341.4896
1642700700000,2022-01-20 17:45:00+00:00,43093.84,43122.64,42985.54,43025.85,465.43353,42896.853500000005,42366.0588
1642701600000,2022-01-20 18:00:00+00:00,43025.85,43046.04,42930.15,43024.51,379.83057,42946.095,42389.6688
1642702500000,2022-01-20 18:15:00+00:00,43024.52,43030.0,42876.53,42945.59,269.01208,42991.504,42410.9966
1642703400000,2022-01-20 18:30:00+00:00,42945.58,43050.0,42866.11,42999.0,263.16288,43020.988,42431.9768
1642704300000,2022-01-20 18:45:00+00:00,42999.0,43090.04,42805.0,42834.19,347.68096,43043.9405,42447.8292
1642705200000,2022-01-20 19:00:00+00:00,42834.19,43241.38,42808.55,42948.34,627.71545,43066.782,42466.0568
1642706100000,2022-01-20 19:15:00+00:00,42948.34,43150.0,42948.34,43073.72,291.82644,43100.388,42487.3498
1642707000000,2022-01-20 19:30:00+00:00,43073.73,43073.73,42902.04,42919.61,227.93202,43109.475,42505.6076
1642707900000,2022-01-20 19:45:00+00:00,42919.61,42960.64,42879.32,42917.32,217.70016,43106.858,42524.48
